,nom_entreprise,adresse,latitude,longitude,activite_principale
2874,MILEADE (MILEADE),LES 7 LAUX LES RAMAYES PRAPOUTEL 38190 LES ADRETS,45.257513,5.992302,93.29Z
2875,CHERIE FM RESEAU,96 94 RUE DE STALINGRAD 38100 GRENOBLE,45.172675,5.724287,60.10Z
2876,CHERIE FM RESEAU,LE CALYPSO 2 RUE DES MERIDIENS 38130 ECHIROLLES,45.14928,5.725856,60.10Z
2877,OTTOBOCK RESEAU ORTHOPEDIE & SERVICES,2 A AVENUE PIERRE DE COUBERTIN 38170 SEYSSINET-PARISET,45.171329,5.68629,32.50A
2878,AGATHA,10 PLACE VICTOR HUGO 38000 GRENOBLE,45.188448,5.724034,47.78C
2879,AGATHA,121 C GRAND PLACE 38000 GRENOBLE,45.157696,5.732159,46.49Z
2880,ONET LOGISTIQUE,ZI DES GLAIRONS 28 RUE BARNAVE 38400 SAINT-MARTIN-D'HERES,45.187467,5.761484,74.7Z
2881,ASS FRANCAISE CONTRE LES MYOPATHIES (AFM),AFM SRAI DAUPHINE SAVOIE 2 ALLEE D'OUESSANT 38130 ECHIROLLES,45.157781,5.718967,85.3K
2882,ASS FRANCAISE CONTRE LES MYOPATHIES (AFM),69 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,45.132427,5.700023,91.3E
2883,ASS FRANCAISE CONTRE LES MYOPATHIES (AFM),16 AVENUE DE GRUGLIASCO 38130 ECHIROLLES,45.150385,5.714983,88.99B
2884,TODD GT,21 RUE DE BROTTERODE 38950 SAINT-MARTIN-LE-VINOUX,45.214033,5.688168,45.31Z
2885,FITNESSBOUTIQUE FRANCE (FITNESSBOUTIQUE) (FB FRANCE),ZAC CHAMPFEUILLET 6 RUE JEAN ARNAUD 38500 VOIRON,45.352814,5.570891,70.10Z
2886,FITNESSBOUTIQUE FRANCE (FITNESSBOUTIQUE) (FB FRANCE),18 RUE FREDERIC CHOPIN 38320 EYBENS,45.15659,5.749331,47.64Z
2887,FITNESSBOUTIQUE FRANCE (FITNESSBOUTIQUE) (FB FRANCE),44 COURS JEAN JAURES 38000 GRENOBLE,45.188261,5.71875,47.64Z
2888,FITNESSBOUTIQUE FRANCE (FITNESSBOUTIQUE) (FB FRANCE),420 BOULEVARD DE CHARAVINES 38500 VOIRON,45.379347,5.575468,70.10Z
2889,BANQUE EUROPEENNE DU CREDIT MUTUEL (BECM),1 PLACE FIRMIN GAUTIER 38000 GRENOBLE,45.190624,5.711992,64.19Z
2890,BANQUE EUROPEENNE DU CREDIT MUTUEL (BECM),10 RUE D'ARMENIE 38000 GRENOBLE,45.192212,5.711713,64.19Z
2891,XPO DISTRIBUTION FRANCE (XPO DISTRIB FR),10 RUE LEON FOURNIER 38130 ECHIROLLES,45.140642,5.704835,63.1E
2892,XPO DISTRIBUTION FRANCE (XPO DISTRIB FR),LIEU DIT LES ILES RUE DE L’INDUSTRIE 38120 FONTANIL-CORNILLON,45.246538,5.662599,49.41A
2893,XPO DISTRIBUTION FRANCE (XPO DISTRIB FR),AVERY DENNISON ZI LA PLAINE 38560 CHAMP-SUR-DRAC,45.079834,5.736894,49.41A
2894,SMAS TOURISME,RESIDENCE ALPENROSE ROUTE DE MORELLE 38750 HUEZ,45.088141,6.078768,55.20Z
2895,ISERBA,24 RUE DU BOURGAMON 38400 SAINT-MARTIN-D'HERES,45.166183,5.760509,43.22A
2896,ISERBA,97 RUE DES ALLOBROGES 38180 SEYSSINS,45.163305,5.698971,43.22A
2897,SARP-OSIS SUD EST,10 COURS JEAN JAURES 38130 ECHIROLLES,45.157741,5.707945,90.0A
2898,SARP-OSIS SUD EST,8 RUE AMPERE 38000 GRENOBLE,45.18641,5.705558,37.00Z
2899,SARP-OSIS SUD EST,ZI DE RENAGE LD LE PLAN 38140 RENAGE,45.340344,5.493954,90.0A
2900,SARP-OSIS SUD EST,CHEMIN DE LA CROIX DE LA MAIN 38140 BEAUCROISSANT,45.344187,5.465857,37.00Z
2901,SARP-OSIS SUD EST,CHEMIN DE LA CROIX DE LA MAIN 38140 BEAUCROISSANT,45.344187,5.465857,74.7Z
2902,SARP-OSIS SUD EST,68 AVENUE DE LA REPUBLIQUE 38130 ECHIROLLES,45.142288,5.732204,37.00Z
2903,INDIGO INFRA CGST (VINCI PARK),16 RUE GENERAL MANGIN 38100 GRENOBLE,45.179427,5.719728,63.2A
2904,INDIGO INFRA CGST (VINCI PARK),ET NO 50 48 AVENUE MARECHAL RANDON 38000 GRENOBLE,45.194923,5.733312,63.2A
2905,INDIGO INFRA CGST (VINCI PARK),PLACE DE VERDUN 38000 GRENOBLE,45.1894,5.732399,52.21Z
2906,INDIGO INFRA CGST (VINCI PARK),2 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,45.191517,5.712937,52.21Z
2907,CONSTRUCTEL CONSTRUCTIONS TELECOMMUNICA.,9 AVENUE DE LA FALAISE 38360 SASSENAGE,45.200105,5.664107,43.21A
2908,CONSTRUCTEL CONSTRUCTIONS TELECOMMUNICA.,9 B AVENUE DE LA FALAISE 38360 SASSENAGE,45.199887,5.66489,43.21A
2909,EURISK,5 RUE DE LA VERRERIE 38120 FONTANIL-CORNILLON,45.248181,5.659041,66.21Z
2910,SAFETIC (INNOVATYS),INOVALLEE 39 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.207927,5.794829,62.02A
2911,SAFETIC (INNOVATYS),29 BOULEVARD DES ALPES 38240 MEYLAN,45.203645,5.77141,47.41Z
2912,PREMIDIRECT,155 - 157 155 COURS BERRIAT 38000 GRENOBLE,45.187548,5.704089,64.92Z
2913,PREMIDIRECT,196 C RUE DU ROCHER DE LORZIER 38430 MOIRANS,45.32066,5.592187,66.19B
2914,COUTOT ROEHRIG,5 RUE DE PALANKA 38000 GRENOBLE,45.190865,5.724483,69.10Z
2915,JUST QUEEN,335 RUE DE LA ROCHE BRUNE 38430 MOIRANS,45.320912,5.588552,56.10C
2916,SAS BELMONT,ZAC RUE DE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,47.30Z
2917,SOCIETE D'EXPLOITATION DE SYSTEMES ET D'INSTALLATIONS D'EAU ET D'ASSAINISSEMENT (SESIEA),CHE DES ACCACIAS 38120 FONTANIL-CORNILLON,45.258612,5.660797,71.12B
2918,SOCIETE D'EXPLOITATION DE SYSTEMES ET D'INSTALLATIONS D'EAU ET D'ASSAINISSEMENT (SESIEA),49 BOULEVARD DES ALPES 38240 MEYLAN,45.204043,5.775202,71.12B
2919,SOCIETE D'EXPLOITATION DE SYSTEMES ET D'INSTALLATIONS D'EAU ET D'ASSAINISSEMENT (SESIEA),CS 4003 864 CHEMIN DES FONTAINES 38190 BERNIN,45.261319,5.881987,37.00Z
2920,DENIS MATERIAUX,ZONE D ACTIVITES DE BELLEV 35235 THORIGNE-FOUILLARD,45.3455712,5.4923473,51.5F
2921,DIRCOFI CENTRE EST (DIRCOFI),33 COURS JEAN JAURES 38000 GRENOBLE,45.187299,5.719176,84.11Z
2922,DIRCOFI CENTRE EST (DIRCOFI),33 COURS JEAN JAURES 38000 GRENOBLE,45.187299,5.719176,84.11Z
2923,DIRCOFI CENTRE EST (DIRCOFI),38 AVENUE RHIN ET DANUBE 38100 GRENOBLE,45.177494,5.704167,84.11Z
2924,DIRCOFI CENTRE EST (DIRCOFI),38 AVENUE RHIN ET DANUBE 38100 GRENOBLE,45.177494,5.704167,84.11Z
2925,DIRCOFI CENTRE EST (DIRCOFI),1 RUE JOSEPH CHANRION 38000 GRENOBLE,45.191668,5.735354,84.11Z
2926,DIRCOFI CENTRE EST (DIRCOFI),1 RUE JOSEPH CHANRION 38000 GRENOBLE,45.191668,5.735354,84.11Z
2927,DIRCOFI CENTRE EST (DIRCOFI),1 RUE JOSEPH CHANRION 38000 GRENOBLE,45.191668,5.735354,84.11Z
2928,NEUFTEX (TOTO),3 PLACE JEAN ACHARD 38000 GRENOBLE,45.189722,5.729303,46.41Z
2929,NEUFTEX (TOTO),1 RUE VICAT 38000 GRENOBLE,45.189826,5.728922,46.41Z
2930,D L M,89 RUE MALLIFAUD 38100 GRENOBLE,45.18111,5.725799,77.11A
2931,MUTUALIA TERRITOIRES SOLIDAIRES,5 PLACE GUSTAVE RIVET 38000 GRENOBLE,45.181749,5.728314,65.12Z
2932,MUTUALIA TERRITOIRES SOLIDAIRES,30 RUE MALLIFAUD 38100 GRENOBLE,45.18076,5.732001,65.12Z
2933,MUTUALIA TERRITOIRES SOLIDAIRES,75 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.186357,5.759112,65.12Z
2934,MUTUALIA TERRITOIRES SOLIDAIRES,CS 80975 - 38021 GRENOBLE CEDEX 1 9 RUE CORNELIE GEMOND 38021 GRENOBLE,45.190256,5.734657,65.12Z
2935,MUTUALIA TERRITOIRES SOLIDAIRES,50 AVENUE DU DOYEN LOUIS WEIL 38400 SAINT-MARTIN-D'HERES,45.162072,5.765361,65.12Z
2936,MUTUALIA TERRITOIRES SOLIDAIRES,17 B AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.149944,5.718876,65.12Z
2937,HSBC CONTINENTAL EUROPE (HSBC),16 A 18 16 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188229,5.722906,64.19Z
2938,HSBC CONTINENTAL EUROPE (HSBC),AVENUE JEAN PERROT 38100 GRENOBLE,45.174928,5.73773,65.1C
2939,HSBC CONTINENTAL EUROPE (HSBC),BAT TRAMONTANE MINI PARC POLYTEC 60 RUE DES BERGES 38000 GRENOBLE,45.204559,5.702116,64.19Z
2940,BEXLEY (BEXLEY SAS-CHAUSSURE.FR-BEXLEY.FR-BEXLEY.COM),7 PLACE VICTOR HUGO 38000 GRENOBLE,45.189077,5.725613,47.72A
2941,BANQUE PALATINE,2 COURS BERRIAT 38000 GRENOBLE,45.187951,5.723112,64.19Z
2942,BANQUE PALATINE,18 CHEMIN DE MALACHER 38240 MEYLAN,45.208834,5.789025,64.19Z
2943,DELTA SECURITY SOLUTIONS (DELTA PROTECTION MIP) (IDS),18 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,45.170716,5.689671,51.8J
2944,DELTA SECURITY SOLUTIONS (DELTA PROTECTION MIP) (IDS),93 RUE GENERAL MANGIN 38100 GRENOBLE,45.161156,5.712537,46.52Z
2945,SGMR,ZAC TECHNISUD 22 RUE JEAN VAUJANY 38000 GRENOBLE,45.161475,5.706652,70.3A
2946,ARAMIS (MONOSPACE CENTER),155/157 155 COURS BERRIAT 38000 GRENOBLE,45.187548,5.704089,45.11Z
2947,ARAMIS (MONOSPACE CENTER),17 RUE DES GLAIRAUX 38120 SAINT-EGREVE,45.22256,5.673253,45.11Z
2948,ENTREPRISE H. REINIER (ONET PROPRETE MULTISERVICES),CHANTIER GARE SNCF 4 RUE PIERRE SEMARD 38000 GRENOBLE,45.189227,5.714662,52.24B
2949,ENTREPRISE H. REINIER (ONET PROPRETE MULTISERVICES),70 AVENUE DES MARTYRS 38000 GRENOBLE,45.20113,5.706608,81.29B
2950,ARKOLIA INVEST 39,600 RUE DU GROS CHENE 38450 VIF,45.079423,5.694519,35.11Z
2951,LA REDOUTE (REDOUTE FRANCE),6 CRS LAFONTAINE 38000 GRENOBLE,45.1877885,5.7250678,47.91A
2952,LA REDOUTE (REDOUTE FRANCE),12 PLACE GRENETTE 38000 GRENOBLE,45.190774,5.727102,47.59A
2953,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,84.11Z
2954,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,37.00Z
2955,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,38.11Z
2956,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,42.99Z
2957,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,81.29B
2958,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),88 RUE EMILE CROS 38220 VIZILLE,45.074185,5.772513,84.13Z
2959,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,42.99Z
2960,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,42.99Z
2961,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,35.30Z
2962,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO) (METRO),LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,52.21Z
2963,FRITEC,ZA DES CONDAMINES 35 RUE LAMARTINE 38320 EYBENS,45.157326,5.750617,46.69B
2964,DOMICIL +,2 BOULEVARD GAMBETTA 38000 GRENOBLE,45.191674,5.720681,88.10A
2965,DOMICIL +,6 RUE EMILE AUGIER 38000 GRENOBLE,45.190475,5.722279,88.10A
2966,EIFFAGE GENIE CIVIL,CENTR'ALP 403 RUE CHATAGNON 38430 MOIRANS,45.317738,5.592121,42.21Z
2967,MAUFFREY SERVICES,LE COMPTANT DESSUS 38140 IZEAUX,45.351937,5.445503,68.20B
2968,MOUCHET BURRY (MOUCHET BURY),C C CARREFOURLOCAL N 4 RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,47.72B
2969,MOUCHET BURRY (MOUCHET BURY),CENTRE COMMERCIAL CASERNE DE BONNE N 1 BOULEVARD GAMBETTA 38000 GRENOBLE,45.186957,5.724145,47.72B
2970,MOUCHET BURRY (MOUCHET BURY),CENTRE COMMERCIAL 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.72B
2971,MOUCHET BURRY (MOUCHET BURY),CENTRE COMMERCIAL 16 GRAND PLACE 38100 GRENOBLE,45.158773,5.732819,47.72B
2972,CTRE ENTRAINEM METHODE EDUCATION ACTIVE (CEMEA),5 BOULEVARD EDOUARD REY 38000 GRENOBLE,45.191803,5.722658,91.3E
2973,CTRE ENTRAINEM METHODE EDUCATION ACTIVE (CEMEA),12 PLACE DES ECRINS 38600 FONTAINE,45.196908,5.684568,94.99Z
2974,CTRE ENTRAINEM METHODE EDUCATION ACTIVE (CEMEA),3 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,45.125212,5.697501,94.99Z
2975,MATY,2 PLACE VICTOR HUGO 38000 GRENOBLE,45.189628,5.724305,47.77Z
2976,EIFFAGE ROUTE CENTRE EST,8 RUE DIDEROT 38400 SAINT-MARTIN-D'HERES,45.189909,5.766265,42.11Z
2977,EIFFAGE ROUTE CENTRE EST,PARC D'ACTIVITE CENTR'ALP 403 RUE CHATAGNON 38430 MOIRANS,45.317738,5.592121,42.11Z
2978,PARIS - O.L.S.,CENTRE COMMERCIAL NEYRPIC AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.183623,5.754039,47.71Z
2979,SEGULA ENGINEERING,11 RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193383,5.674329,71.12B
2980,CHAUSSURES HERVE (ERAM STEREO O KAZ EMERGENCE),5 PLACE GRENETTE 38000 GRENOBLE,45.191247,5.728109,47.72A
2981,CHAUSSURES HERVE (ERAM STEREO O KAZ EMERGENCE),19 PLACE GENERAL LECLERC 38500 VOIRON,45.366134,5.591634,47.72A
2982,CHAUSSURES HERVE (ERAM STEREO O KAZ EMERGENCE),24 GRAND PLACE 38100 GRENOBLE,45.158532,5.732407,47.72A
2983,CHAUSSURES HERVE (ERAM STEREO O KAZ EMERGENCE),2 RUE MOLIERE 17 BOULEVARD EDOUARD REY 38000 GRENOBLE,45.189983,5.72475,47.72A
2984,CHAUSSURES HERVE (ERAM STEREO O KAZ EMERGENCE),4 PLACE VICTOR HUGO 38000 GRENOBLE,45.189496,5.724061,78.30Z
2985,SULO FRANCE,ZI DES JAVAUX 73 RUE DES JAVAUX 38320 EYBENS,45.153765,5.745812,25.2C
2986,SULO FRANCE,38 RUE DU BOURGAMON 38400 SAINT-MARTIN-D'HERES,45.164938,5.761221,22.22Z
2987,SULO FRANCE,211 CHEMIN PRE GUILLERME 38660 LUMBIN,45.303418,5.90862,25.2C
2988,SULO FRANCE,2 RUE DE BRETAGNE 38130 ECHIROLLES,45.158426,5.71387,22.22Z
2989,MANBOW,3 RUE FELIX POULAT 38000 GRENOBLE,45.190181,5.726818,47.72A
2990,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),1 PLACE ANDRE MALRAUX 38000 GRENOBLE,45.185627,5.728671,94.11Z
2991,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.191148,5.712905,94.11Z
2992,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),7 RUE HOCHE 38000 GRENOBLE,45.1854,5.727804,85.32Z
2993,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),12 RUE PIERRE SEMARD 38000 GRENOBLE,45.190428,5.71336,85.42Z
2994,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),5 - 7 5 PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.190901,5.713469,94.11Z
2995,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION AUVERGNE-RHONE-ALPES (CCIR),10 RUE AIME PUPIN 38100 GRENOBLE,45.161054,5.723179,85.32Z
2996,BRICOMAN (BRICOMAN),123 RUE DE LA REPUBLIQUE 38320 BRESSON,45.143535,5.738791,47.52B
2997,SACPA (SACPA),LES BRASSIERES 38420 LE VERSOUD,45.22899,5.873923,96.09Z
2998,SACPA (SACPA),LA GUILLONNIERE 38140 RENAGE,45.339285,5.484888,96.09Z
2999,SEDGWICK FRANCE,5 PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.190901,5.713469,66.21Z
3000,SEDGWICK FRANCE,LE CAPITOLE 2  50 - 50B 50 RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,45.21249,5.690677,66.21Z
3001,SEDGWICK FRANCE,PARC SUD GALAXIE 5 RUE DE L'OCTANT 38130 ECHIROLLES,45.14952,5.729099,66.21Z
3002,SOCIETE LAURENT PERE ET FILS (CLIM'MINUTE  GROUPE LAURENT),19 AVENUE MARIE REYNOARD 38100 GRENOBLE,45.165037,5.729063,45.31Z
3003,SOCIETE LAURENT PERE ET FILS (CLIM'MINUTE  GROUPE LAURENT),ZI DES BLANCHISSERIES RUE JOSEPH-MARIE JACQUARD 38500 VOIRON,45.381735,5.58081,45.31Z
3004,SOCIETE LAURENT PERE ET FILS (CLIM'MINUTE  GROUPE LAURENT),12 RUE JEAN PIERRE TIMBAUD 38130 ECHIROLLES,45.143124,5.708852,45.31Z
3005,IMPLID EXPERTISE CONSEIL (SEGECO),65 B BOULEVARD DES ALPES 38240 MEYLAN,45.204872,5.780421,69.20Z
3006,AU VIEUX CAMPEUR PARIS DE RORTHAYS & CIE,25 RUE BERTHE DE BOISSIEUX 38000 GRENOBLE,45.183737,5.722566,47.64Z
3007,CREDIT MUTUEL LEASING,54 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,45.180861,5.720129,65.2A
3008,CARREFOUR SUPPLY CHAIN,ZONE ECOPARC 27400 VIRONVAY,45.2272574,5.671818,52.10B
3009,SIGNATURE,209 ROUTE DES BEALIERES 38360 NOYAREY,45.254217,5.628939,42.11Z
3010,CHATEAU D'EAU (CHATEAU D'EAU),ZI ACTISUD 310 ALLEE DE L'EMPOREY 38113 VEUREY-VOROIZE,45.255682,5.623512,46.34Z
3011,NEOLIA,8 BOULEVARD GAMBETTA 38000 GRENOBLE,45.190232,5.721658,68.20A
3012,ASSISTANCE INTERNATIONALE SCOLAIRE (ACADOMIA SOSDEVOIRS COURSPARTICULIERS),ACADOMIA 2 RUE DE LA REPUBLIQUE 38000 GRENOBLE,45.190817,5.727792,85.59B
3013,ARTELIA,6 RUE DE LORRAINE 38130 ECHIROLLES,45.152566,5.727098,71.12B
3014,ARTELIA,4 AVENUE CHARLES DE GAULLE 38800 LE PONT-DE-CLAIX,45.137469,5.704566,71.12B
3015,ARTELIA,6 RUE DE LORRAINE 38130 ECHIROLLES,45.152566,5.727098,71.12B
3016,ARTELIA,4 RUE GERMAINE VEYRET-VERNER 38130 ECHIROLLES,45.151569,5.727402,71.12B
3017,CAFES CHOCOLATS VOISIN,14 RUE LAFAYETTE 38000 GRENOBLE,45.19096,5.729082,47.24Z
3018,QUALIBAT,8 RUE ETIENNE FOREST 38000 GRENOBLE,45.190278,5.718967,82.99Z
3019,SA DAFY MOTO (DAFY MOTO),51 BOULEVARD JOSEPH VALLIER 38000 GRENOBLE,45.179817,5.707698,52.4W
3020,SA DAFY MOTO (DAFY MOTO),22 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,45.181442,5.724485,52.4W
3021,SA DAFY MOTO (DAFY MOTO),6 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.188114,5.6845,45.40Z
3022,SA DAFY MOTO (DAFY MOTO),19 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.187269,5.685871,45.40Z
3023,CSP COSMETICS,CENTRE COMMERCIAL GRAND PLACE 90 GRAND PLACE 38130 ECHIROLLES,45.151595,5.694403,47.75Z
3024,CSP COSMETICS,ST MARTIN D HERES 9 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.184933,5.755443,47.75Z
3025,SOCOTEC DIAGNOSTIC (SOCOTEC DIAGNOSTIC),1 RUE DU DOCTEUR PASCAL 38130 ECHIROLLES,45.156932,5.705088,71.12B
3026,AEROSHOES - DISTRIBUIDORES DE CALCADO,3 RUE FELIX POULAT 38000 GRENOBLE,45.190181,5.726818,47.72A
3027,ALTRAN TECHNOLOGIES,1-3 CASSIOPEE B 1 RUE DES TROPIQUES 38130 ECHIROLLES,45.149695,5.726001,71.12B
3028,ALTRAN TECHNOLOGIES,BATIMENT M3 95 CHEMIN DE L’ETOILE 38330 MONTBONNOT-SAINT-MARTIN,45.214272,5.805613,71.12B
3029,ROC FRANCE,AIRE DE BOIS CLARET AUTOROUTE A41 38330 SAINT-NAZAIRE-LES-EYMES,45.260372,5.844973,47.30Z
3030,DOMALIANCE 75,9 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162639,5.7134,88.10A
3031,TUV DCTA SAS,77 COURS JEAN JAURES 38130 ECHIROLLES,45.14946,5.706525,71.20A
3032,TUV DCTA SAS,22 RUE DES TREMBLES 38100 GRENOBLE,45.165507,5.729069,71.20A
3033,SOREFICO COIFFURE EXPANSION,CENTRE COMMERCIAL CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,45.203553,5.770318,96.02A
3034,SOREFICO COIFFURE EXPANSION,CENTRE COMMERCIAL CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,45.203553,5.770318,96.02A
3035,AIGLE INTERNATIONAL,4 PASSAGE DE LA REPUBLIQUE 38000 GRENOBLE,45.191106,5.728539,47.71Z
3036,C.L.E. (CLE),IMPANTATION DAUPHINE 2020 8 RUE DUPLOYE 38100 GRENOBLE,45.179864,5.721853,71.12B
3037,C.L.E. (CLE),20 RUE DE BROTTERODE 38950 SAINT-MARTIN-LE-VINOUX,45.213732,5.688892,71.12B
3038,FARO (MISTIGRIFF),6-8 8 RUE D'ALSACE 38000 GRENOBLE,45.18868,5.720966,47.71Z
3039,APEX 31,20 RUE BARNAVE 38400 SAINT-MARTIN-D'HERES,45.188305,5.762033,35.11Z
3040,L'OREAL (MUGLER BEAUTE),CENTRE COMMERCIAL 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.75Z
3041,KDB FRANCE,209 ROUTE DES BEALIERES 38360 NOYAREY,45.254216977382335,5.628939053392456,43.29B
3042,FAGUO,ZAC NEYRPIC 9 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.184933,5.755443,47.72A
3043,DIAC (MOBILIZE FINANCIAL SERVICES),150 RUE DE STALINGRAD 38100 GRENOBLE,45.173363,5.724469,65.2C
3044,DIAC (MOBILIZE FINANCIAL SERVICES),14 AVENUE AUGUSTE FERRIER 38130 ECHIROLLES,45.145286,5.706757,65.2C
3045,DIAC (MOBILIZE FINANCIAL SERVICES),RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193166,5.672249,64.92Z
3046,DIAC (MOBILIZE FINANCIAL SERVICES),AVENUE JEAN VILAR 38400 SAINT-MARTIN-D'HERES,45.170669,5.752394,65.2C
3047,DIAC (MOBILIZE FINANCIAL SERVICES),C O SA GALTIER RUE JEAN PIERRE TIMBAUD 38130 ECHIROLLES,45.143124,5.708852,64.92Z
3048,DIAC (MOBILIZE FINANCIAL SERVICES),CHEZ AUTO LOSANGE BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.191498,5.679458,64.92Z
3049,ASTORIA FINANCE (ASTORIA FINANCE),31 C CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.209194,5.794659,66.22Z
3050,COMPAGNIE DE GESTION HOTELIERE,LE CRISTAL DE L'ALPE LIEU DIT CORDET AVENUE DE L’ETENDARD 38750 HUEZ,45.09258,6.06999,55.20Z
3051,BTP CONSULTANTS,RDC 3 RUE DES PINS 38100 GRENOBLE,45.159655,5.736766,71.20B
3052,BTP CONSULTANTS,1 RUE ROLAND GARROS 38320 EYBENS,45.157794,5.738792,71.20B
3053,ONET PROPRETE ET FACILITY SERVICES,ZA SUD VILLAGE 10 RUE DU MARECHAL LECLERC 38130 ECHIROLLES,45.138168,5.710401,81.21Z
3054,ONET PROPRETE ET FACILITY SERVICES,1 RUE DE LA GARE 38950 SAINT-MARTIN-LE-VINOUX,45.212475,5.693031,74.7Z
3055,ONET PROPRETE ET FACILITY SERVICES,11 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162845,5.713007,74.7Z
3056,FLANKER,1 PLACE DOCTEUR LEON MARTIN 38000 GRENOBLE,45.187675,5.727929,47.71Z
3057,ALPH'AGE GESTION,15 RUE EUGENE CHARBONNIER 38600 FONTAINE,45.193102,5.680235,87.30A
3058,LA CENTRALE DE FINANCEMENT (LCF),L'ORANGERAIE 29 T AVENUE JEAN PERROT 38100 GRENOBLE,45.180074,5.735688,64.92Z
3059,HIPPO EXPLOITATION (HIPPOPOTAMUS) (HIPPO),AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.147667,5.717162,56.10A
3060,HIPPO EXPLOITATION (HIPPOPOTAMUS) (HIPPO),2 AVENUE DE VIGNATE 38610 GIERES,45.189671,5.780444,68.20B
3061,HIPPO EXPLOITATION (HIPPOPOTAMUS) (HIPPO),10 PLACE GRENETTE 38000 GRENOBLE,45.190875,5.727124,56.10A
3062,OKI (LE ROI DU MATELAS),5 RUE DE L’ISLE 38400 SAINT-MARTIN-D'HERES,45.185369,5.769599,47.59A
3063,SAFEGE (INVESTISSEMENT DEVELOPPEMENT CONSEIL) (SAFEGE),17 RUE DE LA FRISE 38000 GRENOBLE,45.191273,5.712292,71.12B
3064,LOGISTA FRANCE,73 RUE DES JAVAUX 38320 EYBENS,45.153765,5.745812,46.35Z
