,nom,adresse,siren
4380,BK SE,2 PLACE VICTOR HUGO 38000 GRENOBLE,819958463
4381,BK SE,CENTRE COMMERCIAL CARREFOUR 1 RUE DES ABATTOIRS 38120 SAINT-EGREVE,819958463
4382,CLOS DES GRANDS VINS (LIONEL DUFOUR),ZA DU PARVIS 19 RUE DU PICHERAS 38500 VOIRON,792841793
4383,SOCOTEC IMMOBILIER DURABLE,ZA ECHIROLLES 1 RUE DU DOCTEUR PASCAL 38130 ECHIROLLES,849272505
4384,HAGER SAS,PARC ACTIMART 7 ALLEE DU PEROU 38610 GIERES,712063759
4385,HAGER SAS,RUE DU PRE DE L’HORME 38920 CROLLES,712063759
4386,SOC DU PIPELINE MEDITERRANEE-RHONE (SPMR),RUE DE L’INDUSTRIE 38120 FONTANIL-CORNILLON,622044527
4387,SOC DU PIPELINE MEDITERRANEE-RHONE (SPMR),RUE TROUSSAI 38120 SAINT-EGREVE,622044527
4388,COMITE ACCUEIL ELEVE ECOLE PUBLIC VOYAGE,960 AVENUE ARISTIDE BRIAND 38220 VIZILLE,775672587
4389,COMITE ACCUEIL ELEVE ECOLE PUBLIC VOYAGE,4 B RUE AUGEREAU 38000 GRENOBLE,775672587
4390,SOC NOUVELLE CGVL (CGVL),48 RUE FRANCOIS BLUMET 38360 SASSENAGE,453577439
4391,2 F,1 RUE GALILEE 30 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,495314619
4392,2 F,ZAC PORTES DU GRESIVAUDAN RUE CHARLES DARWIN 38400 SAINT-MARTIN-D'HERES,495314619
4393,COMPETENCES PRO (IGEFI IEFT IFAG),11 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,389617564
4394,SMART RX,910 RUE DE LA CROIX VERTE 38330 MONTBONNOT-SAINT-MARTIN,342280609
4395,SMART RX,3 B RUE JOLIOT CURIE 38320 EYBENS,342280609
4396,CENTRE HOSPITALIER REGIONAL DE GRENOBLE,460 ROUTE DE LANCEY 38330 SAINT-ISMIER,263800302
4397,CENTRE HOSPITALIER REGIONAL DE GRENOBLE,AVENUE DE KIMBERLEY 38130 ECHIROLLES,263800302
4398,CENTRE HOSPITALIER REGIONAL DE GRENOBLE,A LA TRONCHE 38700 LA TRONCHE,263800302
4399,CENTRE HOSPITALIER REGIONAL DE GRENOBLE,A LA TRONCHE 38700 LA TRONCHE,263800302
4400,RIVES DICOSTANZO,8 ET 10 8 RUE GEORGES JACQUET 38000 GRENOBLE,453958746
4401,RIVES DICOSTANZO,ZA DES VOUILLANDS 15 RUE DE L’ABBE VINCENT 38600 FONTAINE,453958746
4402,RIVES DICOSTANZO,5A 19 RUE RENE CAMPHIN 38600 FONTAINE,453958746
4403,BTE FORMATION PROMOTION (BUREAU DE TRANSFERT D EXPERTISE),EUROPOLE 1 25 RUE PIERRE SEMARD 38000 GRENOBLE,338833296
4404,MOSQUITOS,27 RUE DOCTEUR MAZET 38000 GRENOBLE,334955838
4405,MOSQUITOS,12 RUE SERMORENS 38500 VOIRON,334955838
4406,CHRONOFEU,31 RUE DE SASSENAGE 38600 FONTAINE,380212357
4407,BRAHMA KUMARIS FRANCE CENTRE DE RAJA YOGA,CHEZ ANNE EXCOFFIER 12 PLACE LOUIS JOUVET 38100 GRENOBLE,391402567
4408,ERNST & YOUNG AUDIT,58 COURS BECQUART CASTELBON 38500 VOIRON,344366315
4409,ERNST & YOUNG AUDIT,3 RUE MARCEL DEPREZ 38000 GRENOBLE,344366315
4410,ERNST & YOUNG AUDIT,MINIPARC POLYTEC BAT TRAMONTANE 60 RUE DES BERGES 38000 GRENOBLE,344366315
4411,ERNST & YOUNG AUDIT,CS 70022 155 COURS BERRIAT 38000 GRENOBLE,344366315
4412,CARS PHILIBERT,RUE DES BOURELLES 38420 DOMENE,961505591
4413,CARS PHILIBERT,LES FONTAINES DE BERNIN IMPASSE DU TEURA 38190 BERNIN,961505591
4414,MAINTRONIC,LES RUIRES BAT B RUE IRENE JOLIOT CURIE 38320 EYBENS,967504945
4415,MAINTRONIC,2 RUE DE MAYENCIN 38400 SAINT-MARTIN-D'HERES,967504945
4416,AD POIDS LOURDS CENTRE EST,Z.I LE FONTANIL RUE DU PRE DIDIER 38120 FONTANIL-CORNILLON,450745039
4417,CARROSSERIE INDUSTRIELLE CAMIONS (CIC),34 AVENUE DE LA HOUILLE BLANCHE 38170 SEYSSINET-PARISET,337519532
4418,INSTITUT SUPERIEUR DE FORMATION ET DE PREPARATION-ISFP,GIERES 9 RUE DU PRE CORNU 38610 GIERES,904824497
4419,BTP SANTE AU TRAVAIL,133 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,779785484
4420,BTP SANTE AU TRAVAIL,ZA LE PARVIS 2 100 RUE RENE RAMBAUD 38500 VOIRON,779785484
4421,BTP SANTE AU TRAVAIL,ESPACE BELLE ETOILE - 1E ETAGE LOT1.15 43 RUE HENRI FABRE 38920 CROLLES,779785484
4422,BTP SANTE AU TRAVAIL,IMMEUBLE LE MONTANA 18 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,779785484
4423,OLIFAN COURTAGE (OLIFAN GROUP),24 RUE LAMARTINE 38320 EYBENS,485372247
4424,CAP INGELEC SA,140 RUE GENERAL RAMBEAUD 38500 VOIRON,384326468
4425,CAP INGELEC SA,10 B AVENUE DES FTPF 38130 ECHIROLLES,384326468
4426,DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT AUVERGNE-RHONE-ALPES (DREAL),44 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,130006729
4427,ACTIERRA (ACTERRA),IMMEUBLE LE MASSANGIS 17 CHEMIN DE LA DHUY 38240 MEYLAN,833378789
4428,ACTIERRA (ACTERRA),22 CHEMIN DU VIEUX CHENE 38240 MEYLAN,833378789
4429,APPERTON,BATIMENT ANDROMEDE ZONE SUD GALAXIE 3 RUE DES MERIDIENS 38130 ECHIROLLES,478969124
4430,APPERTON,3 RUE DES TROPIQUES 38130 ECHIROLLES,478969124
4431,SOWAN (SARL SOWAN),7 AVENUE FELIX VIALLET 38000 GRENOBLE,478254725
4432,KOESIO AURA (KOESIO),CENTR ALP 340 RUE DE L’EYGALA 38430 MOIRANS,381228386
4433,KOESIO AURA (KOESIO),PARC TECH DES PETITS PRES SUD GALAXIE 3 RUE DE L'OCTANT 38130 ECHIROLLES,381228386
4434,KOESIO AURA (KOESIO),286 RUE PASTEUR 38190 FROGES,381228386
4435,CROCODILE RESTAURANTS,9 RUE DU BEAL 38400 SAINT-MARTIN-D'HERES,343946711
4436,RICOH FRANCE,PARC SUD GALAXIE 2 RUE DES TROPIQUES 38130 ECHIROLLES,337621841
4437,RICOH FRANCE,9 CHEMIN DU VIEUX CHENE 38240 MEYLAN,337621841
4438,RICOH FRANCE,ZI 36 E RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,337621841
4439,RICOH FRANCE,18 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,337621841
4440,RICOH FRANCE,PARC SUD GALAXIE 4 RUE DES TROPIQUES 38130 ECHIROLLES,337621841
4441,ECOSPHERE,LOCAZIRST IV 7 B CHEMIN DES PRES 38240 MEYLAN,353859580
4442,ECOSPHERE,4 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,353859580
4443,GAZ ET ELECTRICITE DE GRENOBLE (GEG),2 RUE COLONEL DUMONT 38000 GRENOBLE,331995944
4444,GAZ ET ELECTRICITE DE GRENOBLE (GEG),8 PLACE ROBERT SCHUMAN 38000 GRENOBLE,331995944
4445,GAZ ET ELECTRICITE DE GRENOBLE (GEG),5 PLACE VAUCANSON 38000 GRENOBLE,331995944
4446,GAZ ET ELECTRICITE DE GRENOBLE (GEG),2 RUE DU BOYS 38190 VILLARD-BONNOT,331995944
4447,GAZ ET ELECTRICITE DE GRENOBLE (GEG),165 CHEMIN DES ECOLIERS 38114 ALLEMOND,331995944
4448,GAZ ET ELECTRICITE DE GRENOBLE (GEG),100 AV PAUL GUERRY 38470 VINAY,331995944
4449,GAZ ET ELECTRICITE DE GRENOBLE (GEG),2 CHE DE LA TUILERIE 38700 LA TRONCHE,331995944
4450,GAZ ET ELECTRICITE DE GRENOBLE (GEG),58 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,331995944
4451,GAZ ET ELECTRICITE DE GRENOBLE (GEG),BATTERIE DE STOCKAGE D'ENERGIE 52 MONTEE DE TRELLINS 38470 VINAY,331995944
4452,GAZ ET ELECTRICITE DE GRENOBLE (GEG),STATION GNV 9 VOIE DES COLLINES 38800 LE PONT-DE-CLAIX,331995944
4453,BERNARD TRUCKS (BERNARD TRUCKS),18 AVENUE DE LA LOUISIANE 38120 FONTANIL-CORNILLON,332011287
4454,JEAN ROUQUET,7 RUE VAUCANSON 38500 VOIRON,328351861
4455,GSF ORION,LE FORUM SAINT MARTIN 36 C RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,344382874
4456,GSF ORION,445 RUE LAVOISIER 38330 MONTBONNOT-SAINT-MARTIN,344382874
4457,GSF ORION,IMMEUBLE A 337 RUE DE LA GARE 38950 SAINT-MARTIN-LE-VINOUX,344382874
4458,ASSOCIATION DE LA RESIDENCE SAINT NICOLAS,FOYER SAINT NICOLAS MAZARD 43290 MONTFAUCON-EN-VELAY,320825490
4459,COMMUNE D EYBENS,2 AVENUE DE BRESSON 38320 EYBENS,213801582
4460,COMMUNE D EYBENS,MAIRIE 2 AVENUE DE BRESSON 38320 EYBENS,213801582
4461,COMMUNE D EYBENS,RUE DU CHATEAU 38320 EYBENS,213801582
4462,COMMUNE D EYBENS,29 RUE VICTOR HUGO 38320 EYBENS,213801582
4463,COMMUNE D EYBENS,27 RUE VICTOR HUGO 38320 EYBENS,213801582
4464,COMMUNE D EYBENS,8 RUE JEAN MACE 38320 EYBENS,213801582
4465,COMMUNE D EYBENS,1 RUE DU 19 MARS 1962 38320 EYBENS,213801582
4466,COMMUNE D EYBENS,1 RUE DU 19 MARS 1962 38320 EYBENS,213801582
4467,COMMUNE D EYBENS,14 PLACE DES COULMES 38320 EYBENS,213801582
4468,COMMUNE D EYBENS,12 PLACE RENE CHAR 38320 EYBENS,213801582
4469,BESSON FRERES,LA QUINZAINE AVENUE VICTOR HUGO 38130 ECHIROLLES,378329668
4470,CENTRALE INTERNATIONALE DE DISTRIBUTION (CEPAM - CENTRAKOR) (CID),19 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,329597330
4471,CENTRALE INTERNATIONALE DE DISTRIBUTION (CEPAM - CENTRAKOR) (CID),125 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,329597330
4472,UPERGY (ALL-BATTERIES),27 RUE DES GLAIRAUX 38120 SAINT-EGREVE,409101706
4473,UPERGY (ALL-BATTERIES),6 RUE DE STRASBOURG 38000 GRENOBLE,409101706
4474,UPERGY (ALL-BATTERIES),29 RUE DES GLAIRAUX 38120 SAINT-EGREVE,409101706
4475,SOC GENERALE PROMOTION FINANCEMENT IMMOB (SOGEPROM),3 CHEMIN DE LA DHUY 38240 MEYLAN,722065257
4476,SOC GENERALE PROMOTION FINANCEMENT IMMOB (SOGEPROM),COLOFT BATIMENT E 22 CHEMIN DU VIEUX CHENE 38240 MEYLAN,722065257
4477,GENERALI IARD,8 RUE TISSERAND-DELANGE 38500 VOIRON,552062663
4478,XP FRANCE,13 PRE BLANCHET 38400 SAINT-MARTIN-D'HERES,562081984
4479,MONTE PASCHI BANQUE SA,15 BOULEVARD GAMBETTA 38000 GRENOBLE,692016371
4480,AM RETAIL SUD,27 RUE DOCTEUR MAZET 38000 GRENOBLE,514155191
4481,SILVYA TERRADE SUD-EST (SILVYA TERRADE LYON),22 COURS JEAN JAURES 38000 GRENOBLE,524072089
4482,ITAL-UIL FRANCE,31 COURS JEAN JAURES 38000 GRENOBLE,393747795
4483,BIG SERVICES,CENTRE COMMERCIAL GEANT 76 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,388662868
4484,CREDIT AGRICOLE SA,15 RUE PAUL CLAUDEL 38100 GRENOBLE,784608416
4485,CREDIT AGRICOLE SA,1 PLACE FIRMIN GAUTIER 38000 GRENOBLE,784608416
4486,NWJ MET4,ROUTE DEPARTEMENTALE 38140 BEAUCROISSANT,911461002
4487,INDIGO INFRA POISSY,50 AVENUE MARECHAL RANDON 38000 GRENOBLE,411652555
4488,INDIGO INFRA POISSY,PARC DE STATIONNEMENT GRAND SABLON 4 RUE DE L'OBIOU 38100 GRENOBLE,411652555
4489,INDIGO INFRA POISSY,PARC DE STATIONNEMENT VALLIER CATANE 50 RUE AMPERE 38000 GRENOBLE,411652555
4490,NEORESID HOLDING (NEORESID),59 ALLEE DES ROMANTIQUES 38100 GRENOBLE,901144022
4491,ASS READAPTATION DEFENSE DEVENUS SOURDS (ARDDS-CARAVELLE),CHEZ MADAME CHOUPIN 29 RUE DES MURIERS 38180 SEYSSINS,429758733
4492,FRANCE ASPIRATEURS,32 BOULEVARD GAMBETTA 38000 GRENOBLE,972505416
4493,E-LAIN,32 AVENUE DE LA HOUILLE BLANCHE 38170 SEYSSINET-PARISET,893106245
4494,AUDIKA ALPES,14 BOULEVARD EDOUARD REY 38000 GRENOBLE,404150427
4495,EGIS STRUCTURES ET ENVIRONNEMENT (: EGIS ENVIRONNEMENT-EGIS TUNNELS-EGIS GEOTECHNIQUE-EGIS JMI-ODZ CONSULT),1 RUE DU DOCTEUR SCHWEITZER 38180 SEYSSINS,493389670
4496,CLF,ZI LES CONDAMINES 31 RUE LAMARTINE 38320 EYBENS,493678916
4497,CLF,150 ALLEE DU SAUTARET 38113 VEUREY-VOROIZE,493678916
4498,LOUPIDOR SAS (LOUPIDOR),VOIE N 24 VILLENEUVE GRAND PLACE 38130 ECHIROLLES,492475066
4499,ENSIO EST (ENSIO),45 CHEMIN DE LA GARENNE 38500 SAINT-CASSIEN,492888482
4500,ENSIO EST (ENSIO),37 RUE DIDEROT 38000 GRENOBLE,492888482
4501,SEALOGIS (G. FERON E. DE CLEBSATTEL),3 RUE J J ROUSSEAU 34200 SETE,075650218
4502,GE MEDICAL SYSTEMS (GE HEALTHCARE),LES RUIRES BAT B 3 RUE IRENE JOLIOT CURIE 38320 EYBENS,315013359
4503,ETABLISSEMENTS CHARLES CHEVIGNON (CHARLES CHEVIGNON) (CHEVIGNON),1 RUE DE BONNE 38000 GRENOBLE,316643170
4504,INST NAT DE LA PROPRIETE INDUSTRIELLE (INPI),WTC EUROPOLE 5 PLACE ROBERT SCHUMAN 38000 GRENOBLE,180080012
4505,INST NAT DE LA PROPRIETE INDUSTRIELLE (INPI),1 PLACE ANDRE MALRAUX 38000 GRENOBLE,180080012
4506,COMMUNE DE SEYSSINET PARISET,PL ANDRE BALME 38170 SEYSSINET-PARISET,213804859
4507,COMMUNE DE SEYSSINET PARISET,9 ALLEE DES BALMES 38170 SEYSSINET-PARISET,213804859
4508,COMMUNE DE SEYSSINET PARISET,28 AVENUE HECTOR BERLIOZ 38170 SEYSSINET-PARISET,213804859
4509,COMMUNE DE SEYSSINET PARISET,5 RUE AIME BOUCHAYER 38170 SEYSSINET-PARISET,213804859
4510,COMMUNE DE SEYSSINET PARISET,2 RUE DE CARTALE 38170 SEYSSINET-PARISET,213804859
4511,COMMUNE DE SEYSSINET PARISET,97 RUE DE L’INDUSTRIE 38170 SEYSSINET-PARISET,213804859
4512,COMMUNE DE SEYSSINET PARISET,17 RUE DU MOUCHEROTTE 38170 SEYSSINET-PARISET,213804859
4513,COMMUNE DE SEYSSINET PARISET,19 RUE DU MOUCHEROTTE 38170 SEYSSINET-PARISET,213804859
4514,COMMUNE DE SEYSSINET PARISET,124 RUE DU PROGRES 38170 SEYSSINET-PARISET,213804859
4515,COMMUNE DE SEYSSINET PARISET,9 RUE DE LA LEVADE 38170 SEYSSINET-PARISET,213804859
4516,COMMUNE DE VOREPPE,62 QUAI DOCTEUR JACQUIN 38340 VOREPPE,213805658
4517,COMMUNE DE VOREPPE,280 RUE JEAN MOULIN 38340 VOREPPE,213805658
4518,COMMUNE DE VOREPPE,CHEMIN DES BUISSIERES 38340 VOREPPE,213805658
4519,COMMUNE DE VOREPPE,72 AVENUE HENRI CHAPAYS 38340 VOREPPE,213805658
4520,COMMUNE DE VOREPPE,135 RUE BEYLE STENDHAL 38340 VOREPPE,213805658
4521,COMMUNE DE VOREPPE,RUE BEYLE STENDHAL 38340 VOREPPE,213805658
4522,COMMUNE DE VOREPPE,IMPASSE ARTHUR RIMBAUD 38340 VOREPPE,213805658
4523,COMMUNE DE VOREPPE,620 RUE DE BOURG VIEUX 38340 VOREPPE,213805658
4524,COMMUNE DE VOREPPE,682 RUE DU CHATEAU VIEUX 38340 VOREPPE,213805658
4525,COMMUNE DE VOREPPE,98 RUE DU PORT 38340 VOREPPE,213805658
4526,PARTAGE,16 CHEMIN DES FAUX SAUNIERS 38120 SAINT-EGREVE,310791850
4527,COMPTOIR IMMOBILIER DE FRANCE,228 CHEMIN DU TEURA 38190 BERNIN,534539416
4528,COMPTOIR IMMOBILIER DE FRANCE,78 QUAI PERRIERE 38000 GRENOBLE,534539416
4529,COMPTOIR IMMOBILIER DE FRANCE,8 RUE PORTE DE LA BUISSE 38500 VOIRON,534539416
4530,EIFFAGE ENERGIE SYSTEMES - CLEVIA CENTRE EST,IMPASSE DU TEURA 38190 BERNIN,518137864
4531,TOTALENERGIES MARKETING SERVICES,ZONE INDUSTRIELLE LE MARAIS 76430 SANDOUVILLE,542034921
4532,EY SERVICES FRANCE,3 RUE MARCEL DEPREZ 38000 GRENOBLE,342386232
4533,EY SERVICES FRANCE,MINIPARC POLYTEC BAT TRAMONTANE 60 RUE DES BERGES 38000 GRENOBLE,342386232
4534,EY SERVICES FRANCE,CS 70022 155 COURS BERRIAT 38000 GRENOBLE,342386232
4535,PROMAN INDUSTRIE (PROMAN),118 COURS JEAN JAURES 38000 GRENOBLE,452455785
4536,BIRSECK HYDRO,LES EAUX 38420 REVEL,522015551
4537,BIRSECK HYDRO,LA PIA RUE DES PAPETERIES 38420 DOMENE,522015551
4538,BIRSECK HYDRO,CENTRALE HYDROELCTRIQUE DE MARTINET MARTINET 73670 SAINT PIERRE D'ENTREMONT,522015551
4539,LYNX RH,20 AVENUE DE LA HOUILLE BLANCHE 38170 SEYSSINET-PARISET,512552373
4540,EUROVIA ALPES (EUROVIA ALPES),ZI AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,433888674
4541,EUROVIA ALPES (EUROVIA ALPES),38 RUE COMMANDANT LENOIR 38600 FONTAINE,433888674
4542,EUROVIA ALPES (EUROVIA ALPES),BATIMENT N 2 126 CHEMIN DE L'ILE DU PONT 38340 VOREPPE,433888674
4543,EUROVIA ALPES (EUROVIA ALPES),4 RUE DU DRAC 38130 ECHIROLLES,433888674
4544,EUROVIA ALPES (EUROVIA ALPES),BATIMENT N 1 126 CHEMIN DE L'ILE DU PONT 38340 VOREPPE,433888674
4545,MATMUT PROTECTION JURIDIQUE,226 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,423499391
4546,MATMUT PROTECTION JURIDIQUE,11 COURS BERRIAT 38000 GRENOBLE,423499391
4547,PRO-ALTERNA (EPSI WIS),3 RUE DE LA CONDAMINE 38610 GIERES,399134691
4548,PRO-ALTERNA (EPSI WIS),5 B RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,399134691
4549,PRO-ALTERNA (EPSI WIS),11 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,399134691
4550,PROMAN COMPETENCES (PROMAN),118 COURS JEAN JAURES 38000 GRENOBLE,479783656
4551,3 S : SEJOUR SPORTIF SOLIDAIRE,3 RUE RAOUL BLANCHARD 38000 GRENOBLE,811475656
4552,RYDGE AVOCATS,CS 80158 - 38244 MEYLAN CEDEX 9 AVENUE DU GRANIER 38240 MEYLAN,932213564
4553,DOMISSORI,64 RUE DE LA REPUBLIQUE 38140 RIVES,852943505
4554,L'EQUIPAGE SOLIDAIRE,ETAGE 4 11 RUE DE SAULT 38000 GRENOBLE,890541360
4555,COURSIER.FR (AVA),111 COURS JEAN JAURES 38000 GRENOBLE,414217802
4556,EDUSANTE (PREPARATION MEDICALE SUPERIEURE),1 PLACE COMMANDANT NAL 38700 LA TRONCHE,829026129
4557,EDUSANTE (PREPARATION MEDICALE SUPERIEURE),1 CHEMIN DUHAMEL 38700 LA TRONCHE,829026129
4558,NATIXIS (NATIXIS),4 AVENUE JEAN PERROT 38100 GRENOBLE,542044524
4559,NATIXIS (NATIXIS),3 RUE MALAKOFF 38000 GRENOBLE,542044524
4560,NATIXIS (NATIXIS),55 RUE BLAISE PASCAL 38330 MONTBONNOT-SAINT-MARTIN,542044524
4561,FORMIRIS,19 AVENUE DES MAQUIS DU GRESIVAUDAN 38700 LA TRONCHE,784263501
4562,BYBLOS HUMAN SECURITY (BYBLOS SECURITEE PRIVEE-IDF),17 RUE RENE THOMAS 38000 GRENOBLE,483733747
4563,INGELIANCE TECHNOLOGIES,5 RUE GALLICE 38100 GRENOBLE,444436042
4564,INGELIANCE TECHNOLOGIES,97 RUE DES ALLOBROGES 38180 SEYSSINS,444436042
4565,DSV AIR & SEA SAS,82 AVENUE DES MARTYRS 38000 GRENOBLE,300961018
4566,DSV AIR & SEA SAS,1 RUE DU JURA 38130 ECHIROLLES,300961018
4567,DSV AIR & SEA SAS,ZAC CENTR'ALP 2 CHAMP MORIN 38430 SAINT-JEAN-DE-MOIRANS,300961018
4568,FIDUCIAIRE PISSETTAZ (FIDUCIAIRE J.F. PISSETTAZ),IMM HERMES 3 ZAC C ROMANS 8 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,334707502
4569,FIDUCIAIRE PISSETTAZ (FIDUCIAIRE J.F. PISSETTAZ),4 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,334707502
4570,AKKODIS DIGITAL SAS (MODIS),PARC DES RUIRES 3 RUE IRENE JOLIOT CURIE 38320 EYBENS,353150261
4571,AKKODIS DIGITAL SAS (MODIS),3 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,353150261
4572,PBC,85 RUE GENERAL MANGIN 38100 GRENOBLE,329415046
4573,FAC INITIATIVES (FAC'IN),DOM UNIVERSITAIRE 33600 PESSAC,800429888
4574,PROMOTION SANTE AUVERGNE-RHONE-ALPES (PS ARA),23 AVENUE ALBERT 1ER DE BELGIQUE 38000 GRENOBLE,323390161
4575,PROMOTION SANTE AUVERGNE-RHONE-ALPES (PS ARA),FAC MEDECINE DOMAINE MERCI PLACE COMMANDANT NAL 38700 LA TRONCHE,323390161
4576,PROMOTION SANTE AUVERGNE-RHONE-ALPES (PS ARA),1 RUE DES PINS 38100 GRENOBLE,323390161
4577,TUI FRANCE,15 B AVENUE ALSACE LORRAINE 38000 GRENOBLE,331089474
4578,TUI FRANCE,24 B AVENUE FELIX VIALLET 38000 GRENOBLE,331089474
4579,TUI FRANCE,24 AVENUE ALSACE LORRAINE 38000 GRENOBLE,331089474
4580,DIRECTION REGIONALE AFFAIRES CULTURELLES AUVERGNE-RHONE-ALPES (DRAC),3 CHEMIN DES MARRONNIERS 38100 GRENOBLE,176904605
4581,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,SERVICE PARTICULIER 1 PLACE ANDRE MALRAUX 38000 GRENOBLE,183830017
4582,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,LILATTE 38420 LE VERSOUD,183830017
4583,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,PLACE DE LA GARE 38000 GRENOBLE,183830017
4584,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,5 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,183830017
4585,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,7 RUE HOCHE 38000 GRENOBLE,183830017
4586,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,7 RUE DE L’INDUSTRIE 38320 EYBENS,183830017
4587,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,1 PLACE ROBERT SCHUMAN 38000 GRENOBLE,183830017
4588,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,ALPEXPO AVENUE D'INNSBRUCK 38100 GRENOBLE,183830017
4589,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,1 PLACE ROBERT SCHUMAN 38000 GRENOBLE,183830017
4590,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,25 RUE PIERRE SEMARD 38000 GRENOBLE,183830017
4591,COMMUNE DE DOMENE,PLACE STALINGRAD 38420 DOMENE,213801509
4592,COMMUNE DE DOMENE,RUE DES ALPES 38420 DOMENE,213801509
4593,COMMUNE DE DOMENE,RUE ANGELO BRUNATO 38420 DOMENE,213801509
4594,COMMUNE DE DOMENE,RUE DU COLONEL FOUQUE 38420 DOMENE,213801509
4595,COMMUNE DE DOMENE,RUE ANGELO BRUNATO 38420 DOMENE,213801509
4596,COMMUNE DE DOMENE,RUE ANGELO BRUNATO 38420 DOMENE,213801509
4597,COMMUNE DE DOMENE,RUE GUSTAVE RIVET 38420 DOMENE,213801509
4598,COMMUNE DE DOMENE,MAIRIE PLACE STALINGRAD 38420 DOMENE,213801509
4599,COMMUNE DE DOMENE,MAIRIE PLACE STALINGRAD 38420 DOMENE,213801509
4600,COMMUNE DE DOMENE,MAIRIE PLACE STALINGRAD 38420 DOMENE,213801509
4601,COMMUNE DE VIZILLE,PLACE DE STALINGRAD 38220 VIZILLE,213805625
4602,COMMUNE DE VIZILLE,RUE EUGENE BETHOUX 38220 VIZILLE,213805625
4603,COMMUNE DE VIZILLE,PLACE HENRI BARBUSSE 38220 VIZILLE,213805625
4604,COMMUNE DE VIZILLE,RUE DE LA COMMUNALE 38220 VIZILLE,213805625
4605,COMMUNE DE VIZILLE,RUE EMILE CROS 38220 VIZILLE,213805625
4606,COMMUNE DE VIZILLE,RUE EMILE CROS 38220 VIZILLE,213805625
4607,COMMUNE DE VIZILLE,32 RUE CESAR FERRAFIAT 38220 VIZILLE,213805625
4608,COMMUNE DE VIZILLE,383 RUE PAUL LANGEVIN 38220 VIZILLE,213805625
4609,COMMUNE DE VIZILLE,AVENUE DE VENARIA 38220 VIZILLE,213805625
4610,COMMUNE DE VIZILLE,205 AVENUE DE VENARIA 38220 VIZILLE,213805625
4611,DURAND SERVICES,LD L ILE BRUNE RUE DES GLAIRAUX 38120 SAINT-EGREVE,378233548
4612,DURAND SERVICES,ZONE INDUSTRIELLE LE PLAN 38140 RENAGE,378233548
4613,DURAND SERVICES,LOTISSEMENT INDUSTRIEL LE LEVATEL 38140 RIVES,378233548
4614,DURAND SERVICES,7 RUE DES GLAIRONS 38400 SAINT-MARTIN-D'HERES,378233548
4615,GLS SECURITE (GLS SECURITE),95 B RUE GENERAL MANGIN 38100 GRENOBLE,503548208
4616,PORTAKABIN,ZA ILE CABOURG CHEMIN DES MARINIERS 38340 VOREPPE,302207105
4617,NEXPUBLICA FRANCE (NEXPUBLICA),30 CHEMIN DU VIEUX CHENE 38240 MEYLAN,340546993
4618,GCC,14 ZI PREMIERE AVENUE 13127 VITROLLES,407794551
4619,GRANDS MOULINS DE PARIS,90 CHEMIN DES MOULINS 38960 SAINT-ETIENNE-DE-CROSSEY,351466495
4620,SERGIC SERVICES HOTELIERS (S.S.H.),46 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,804042299
4621,TMF OPERATING (COSITRAF),70 AVENUE DES MARTYRS 38000 GRENOBLE,592047542
4622,TMF OPERATING (COSITRAF),LES BONNAIS N° 1 ET 3 1 ROUTE DE LYON 38120 SAINT-EGREVE,592047542
